commodity,year,exporterISO,exporterName,importerISO,importerName,exp_A_to_B,imp_B_from_A,abs_gap,abs_vs_relative_x,abs_vs_relative_y,mismatch_pct,exp_to_imp_ratio,exp_to_imp_ratio_zero_inclusive,exp_to_imp_ratio_case,reverse_row_present,is_suspicious,reason,severity,source_file
ores_HS26,2020,CAN,Canada,IDN,Indonesia,42631351.18,93.949,42631257.231,42631257.231,453771.20757006464,99.99977962462508,453771.20757006464,453771.20757006464,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,IND,India,ARE,United Arab Emirates,17136829.789,59764123.278,42627293.48899999,42627293.48899999,3.4874667026431068,71.32589110479212,0.2867410889520788,0.2867410889520788,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,VNM,Viet Nam,RUS,Russian Federation,0.0,42590484.83,42590484.83,42590484.83,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,SWE,Sweden,AUT,Austria,42943622.776,356557.016,42587065.76,42587065.76,120.43970767356882,99.16970904420465,120.43970767356882,120.43970767356882,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,HND,Honduras,BEL,Belgium,42581381.91,0.0,42581381.91,42581381.91,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ESP,Spain,SEN,Senegal,220651.703,42716999.961,42496348.258,42496348.258,193.5946987048634,99.48345693002446,0.0051654306997554085,0.0051654306997554085,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,PER,Peru,BEL,Belgium,42750136.16,289639.97,42460496.19,42460496.19,147.59750237510383,99.32248176025459,147.59750237510383,147.59750237510383,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,GEO,Georgia,BRA,Brazil,0.0,42452338.68,42452338.68,42452338.68,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,SAU,Saudi Arabia,IND,India,51138784.855,8729995.515,42408789.339999996,42408789.339999996,5.857824871402582,82.92881706174049,5.857824871402582,5.857824871402582,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,AUT,Austria,BEL,Belgium,4037783.341,46427940.027,42390156.686000004,42390156.686000004,11.49837326722479,91.30311760838012,0.08696882391619877,0.08696882391619877,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,PHL,Philippines,IND,India,73783748.0,31410248.0,42373500.0,42373500.0,2.3490342387618206,57.42931356645098,2.3490342387618206,2.3490342387618206,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,ESP,Spain,SRB,Serbia,3178.484,42376149.721,42372971.237,42372971.237,13332.189094234862,99.99249935631028,7.500643689733012e-05,7.500643689733012e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,IND,India,TZA,United Republic of Tanzania,450988.294,42794174.327,42343186.033,42343186.033,94.88976742043775,98.94614558852358,0.010538544114764221,0.010538544114764221,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,USA,United States of America,GUY,Guyana,188816.0,42526355.0,42337539.0,42337539.0,225.22643737818828,99.556002389577,0.004439976104229954,0.004439976104229954,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,LBR,Liberia,DEU,Germany,42315961.876,0.0,42315961.876,42315961.876,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,SEN,Senegal,ESP,Spain,42334369.521,25609.185,42308760.335999995,42308760.335999995,1653.0931976554505,99.93950734287587,1653.0931976554505,1653.0931976554505,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,TJK,Tajikistan,SGP,Singapore,42197279.0,0.0,42197279.0,42197279.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,JPN,Japan,CHN,China,4727390.285,46859049.415,42131659.129999995,42131659.129999995,9.912244724892647,89.91146780820797,0.10088532191792009,0.10088532191792009,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,FIN,Finland,USA,United States of America,249.558,42098963.624,42098714.066,42098714.066,168694.1056748331,99.99940721106051,5.927889394828966e-06,5.927889394828966e-06,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,SAU,Saudi Arabia,ESP,Spain,42085775.748,4859.2,42080916.548,42080916.548,8661.050326802768,99.9884540562372,8661.050326802768,8661.050326802768,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,BRA,Brazil,GBR,United Kingdom of Great Britain and Northern Ireland,42263471.0,278642.0,41984829.0,41984829.0,151.67659936405855,99.34070251825743,151.67659936405855,151.67659936405855,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ZWE,Zimbabwe,CAN,Canada,41859078.31,0.0,41859078.31,41859078.31,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,USA,United States of America,IND,India,57625743.0,15768362.0,41857381.0,41857381.0,3.6545167468884845,72.63660097189549,3.6545167468884845,3.6545167468884845,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,EGY,Egypt,CAN,Canada,40.0,41776786.0,41776746.0,41776746.0,1044419.65,99.99990425304618,9.57469538226325e-07,9.57469538226325e-07,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,OMN,Oman,IND,India,1768509.75,43523487.578,41754977.828,41754977.828,24.610261593412194,95.93665432525233,0.04063345674747664,0.04063345674747664,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BRA,Brazil,ZAF,South Africa,470111.0,42198933.0,41728822.0,41728822.0,89.76376430247325,98.88596472332605,0.011140352766739386,0.011140352766739386,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,FRA,France,DEU,Germany,37264595.19,78987613.395,41723018.205,41723018.205,2.1196423305356724,52.822229222640516,0.4717777077735949,0.4717777077735949,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CAN,Canada,BOL,Bolivia (Plurinational State of),0.0,41685143.395,41685143.395,41685143.395,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,SVN,Slovenia,CAN,Canada,0.0,41657584.191,41657584.191,41657584.191,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,FIN,Finland,CHL,Chile,0.0,41647827.956,41647827.956,41647827.956,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ESP,Spain,MRT,Mauritania,0.0,41634271.313,41634271.313,41634271.313,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,NOR,Norway,USA,United States of America,44198862.796,2566583.932,41632278.86399999,41632278.86399999,17.22089125741476,94.19309961922305,17.22089125741476,17.22089125741476,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,MDG,Madagascar,CHN,China,41598802.32,27077.983,41571724.337,41571724.337,1536.259267169198,99.93490682065385,1536.259267169198,1536.259267169198,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,NAM,Namibia,GRC,Greece,91.158,41557075.387,41556984.229,41556984.229,455879.6308277935,99.9997806438515,2.193561485044164e-06,2.193561485044164e-06,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHL,Chile,RUS,Russian Federation,41538789.3,0.0,41538789.3,41538789.3,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ITA,Italy,CAN,Canada,9558.522,41533446.867,41523888.345,41523888.345,4345.174585254917,99.97698596499681,0.00023014035003183502,0.00023014035003183502,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,THA,Thailand,CHN,China,49273082.294,7783726.922,41489355.372,41489355.372,6.330268621671976,84.20288206133225,6.330268621671976,6.330268621671976,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,ESP,Spain,SAU,Saudi Arabia,279367.289,41738783.702,41459416.413,41459416.413,149.4046917640383,99.33067697661106,0.006693230233889483,0.006693230233889483,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,FIN,Finland,CHE,Switzerland,41452113.92,833.658,41451280.262,41451280.262,49723.16455908778,99.99798886493073,49723.16455908778,49723.16455908778,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,AUS,Australia,THA,Thailand,41897216.487,460576.78,41436639.707,41436639.707,90.96684484832258,98.90069837898918,90.96684484832258,90.96684484832258,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ARM,Armenia,KOR,"Korea, Republic of",41417335.25,0.0,41417335.25,41417335.25,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,GBR,United Kingdom of Great Britain and Northern Ireland,IND,India,547687.734,41859270.386,41311582.652,41311582.652,76.42908136774156,98.69159751484065,0.0130840248515936,0.0130840248515936,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,SAU,Saudi Arabia,AUS,Australia,500.0,41303948.834,41303448.834,41303448.834,82607.89766799999,99.99878946199064,1.2105380093547304e-05,1.2105380093547304e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,FIN,Finland,TUR,Türkiye,20712.148,41312675.501,41291963.353,41291963.353,1994.6108680277873,99.94986490768554,0.0005013509231446085,0.0005013509231446085,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,DEU,Germany,BFA,Burkina Faso,0.0,41272801.184,41272801.184,41272801.184,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,DEU,Germany,ARG,Argentina,0.0,41178536.758,41178536.758,41178536.758,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,FRA,France,MEX,Mexico,89725.011,41240210.859,41150485.848,41150485.848,459.6289306556897,99.78243319049272,0.0021756680950727725,0.0021756680950727725,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CHN,China,FIN,Finland,88450.0,41214759.0,41126309.0,41126309.0,465.96674957603165,99.7853924124608,0.0021460758753921137,0.0021460758753921137,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,TUR,Türkiye,POL,Poland,41714421.0,606145.0,41108276.0,41108276.0,68.81921157478821,98.54691738379876,68.81921157478821,68.81921157478821,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,GAB,Gabon,USA,United States of America,41097554.529,0.0,41097554.529,41097554.529,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,GTM,Guatemala,CHN,China,41141631.0,77119.0,41064512.0,41064512.0,533.4824232679366,99.8125523997821,533.4824232679366,533.4824232679366,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,MYS,Malaysia,CHL,Chile,0.0,41057432.919,41057432.919,41057432.919,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ARM,Armenia,RUS,Russian Federation,42358948.04,1310257.4,41048690.64,41048690.64,32.32872261587685,96.90677540253665,32.32872261587685,32.32872261587685,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,MAR,Morocco,DEU,Germany,41117621.342,80293.291,41037328.051,41037328.051,512.0928639230892,99.80472291835135,512.0928639230892,512.0928639230892,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,SRB,Serbia,MNE,Montenegro,40946171.0,259.0,40945912.0,40945912.0,158093.32432432432,99.99936746222254,158093.32432432432,158093.32432432432,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CHN,China,EGY,Egypt,5119907.0,46039909.0,40920002.0,40920002.0,8.992333063862294,88.87941546539547,0.11120584534604532,0.11120584534604532,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,TUR,Türkiye,ESP,Spain,42940495.0,2234989.0,40705506.0,40705506.0,19.2128440005745,94.79514849561002,19.2128440005745,19.2128440005745,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CAN,Canada,ZAF,South Africa,11325765.328,51997697.704,40671932.376,40671932.376,4.59109792566947,78.21871769693998,0.2178128230306002,0.2178128230306002,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,NLD,Netherlands,ESP,Spain,43877619.36,3232746.242,40644873.118,40644873.118,13.572862227767768,92.6323572492015,13.572862227767768,13.572862227767768,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,OMN,Oman,MYS,Malaysia,41567531.795,928629.387,40638902.408,40638902.408,44.76224032634453,97.76597419452338,44.76224032634453,44.76224032634453,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHN,China,ARE,United Arab Emirates,16957864.0,57588652.0,40630788.0,40630788.0,3.395985013206852,70.55346251202407,0.2944653748797593,0.2944653748797593,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,BIH,Bosnia and Herzegovina,HRV,Croatia,40637251.767,18230.32,40619021.447,40619021.447,2229.102493373676,99.95513889545354,2229.102493373676,2229.102493373676,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,SAU,Saudi Arabia,JPN,Japan,43110725.056,2515976.737,40594748.319,40594748.319,17.134786829310816,94.16391922489868,17.134786829310816,17.134786829310816,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,MAR,Morocco,POL,Poland,40552958.257,0.0,40552958.257,40552958.257,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,JPN,Japan,CHN,China,3187740.78,43708677.339,40520936.559,40520936.559,13.71149047414075,92.70684684581917,0.07293153154180829,0.07293153154180829,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,BGR,Bulgaria,SRB,Serbia,48881448.961,8382574.987,40498873.97400001,40498873.97400001,5.831316634424043,82.85121418211637,5.831316634424043,5.831316634424043,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,MYS,Malaysia,OMN,Oman,0.0,40457661.984,40457661.984,40457661.984,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,IRN,Iran (Islamic Republic of),KOR,"Korea, Republic of",40443047.0,0.0,40443047.0,40443047.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,AUS,Australia,ZAF,South Africa,4369004.836,44808920.75,40439915.914,40439915.914,10.256093191012434,90.24969858038814,0.09750301419611852,0.09750301419611852,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,ITA,Italy,CHL,Chile,4472.396,40391768.535,40387296.139,40387296.139,9031.348864232952,99.98892745685022,0.0001107254314978709,0.0001107254314978709,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,BEL,Belgium,AUS,Australia,2746374.283,43098545.043,40352170.76,40352170.76,15.69288836914149,93.62768678093447,0.06372313219065529,0.06372313219065529,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,USA,United States of America,TUR,Türkiye,1773350.0,42108186.0,40334836.0,40334836.0,23.744994501931373,95.78858609582468,0.04211413904175307,0.04211413904175307,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,FRA,France,GAB,Gabon,0.0,40244072.309,40244072.309,40244072.309,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,MEX,Mexico,ZAF,South Africa,0.0,40242965.0,40242965.0,40242965.0,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,FRA,France,ITA,Italy,48754706.983,8614770.54,40139936.443,40139936.443,5.659431874200564,82.33038187881257,5.659431874200564,5.659431874200564,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BRA,Brazil,SVN,Slovenia,40133201.0,0.0,40133201.0,40133201.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,GAB,Gabon,EST,Estonia,40128186.995,0.0,40128186.995,40128186.995,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,NAM,Namibia,USA,United States of America,242.965,40103575.139,40103332.173999995,40103332.173999995,165059.06257691435,99.99939415625873,6.058437412571752e-06,6.058437412571752e-06,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,CAN,Canada,AUS,Australia,47450742.231,87501702.288,40050960.057000004,40050960.057000004,1.8440533946133797,45.77163530507977,0.5422836469492023,0.5422836469492023,finite,True,True,high_abs_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CHN,China,HND,Honduras,0.0,40043401.0,40043401.0,40043401.0,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,TZA,United Republic of Tanzania,SGP,Singapore,40026477.77,0.0,40026477.77,40026477.77,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CHL,Chile,ITA,Italy,39992472.53,31.18,39992441.35,39992441.35,1282632.2171263632,99.99992203532808,1282632.2171263632,1282632.2171263632,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,TUR,Türkiye,IRN,Iran (Islamic Republic of),44374859.0,4396495.0,39978364.0,39978364.0,10.093235406841131,90.09237415267054,10.093235406841131,10.093235406841131,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,NOR,Norway,DEU,Germany,42589998.1,2613575.004,39976423.096,39976423.096,16.295686190301502,93.86340661987491,16.295686190301502,16.295686190301502,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BHR,Bahrain,LBY,Libya,39973942.378,0.0,39973942.378,39973942.378,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,DEU,Germany,ITA,Italy,7000604.481,46972803.338,39972198.857,39972198.857,6.7098210540942,85.09647288745771,0.1490352711254229,0.1490352711254229,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,NOR,Norway,USA,United States of America,40607286.934,648320.264,39958966.67,39958966.67,62.63461006673085,98.40343861176018,62.63461006673085,62.63461006673085,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ZAF,South Africa,ITA,Italy,39935676.947,49.755,39935627.191999994,39935627.191999994,802646.5068234347,99.99987541215323,802646.5068234347,802646.5068234347,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,KOR,"Korea, Republic of",JPN,Japan,91816882.0,51994079.0,39822803.0,39822803.0,1.7659103452914322,43.371983596654914,1.7659103452914322,1.7659103452914322,finite,True,True,high_abs_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,GBR,United Kingdom of Great Britain and Northern Ireland,FRA,France,712782.91,40533509.605,39820726.695,39820726.695,56.86655647369547,98.24149717864039,0.01758502821359626,0.01758502821359626,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,MYS,Malaysia,IND,India,41537700.5,81318537.098,39780836.598000005,39780836.598000005,1.9577043533741114,48.91976419848606,0.5108023580151395,0.5108023580151395,finite,True,True,high_abs_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ZAF,South Africa,ESP,Spain,40103933.04,340263.681,39763669.359,39763669.359,117.8613389537745,99.15154535925286,117.8613389537745,117.8613389537745,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,ZAF,South Africa,FRA,France,39739797.842,0.983,39739796.859,39739796.859,40427057.82502543,99.99999752640915,40427057.82502543,40427057.82502543,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,MRT,Mauritania,DEU,Germany,39719719.687,0.0,39719719.687,39719719.687,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,KEN,Kenya,USA,United States of America,39686345.681,308.527,39686037.154,39686037.154,128631.67787908352,99.99922258652262,128631.67787908352,128631.67787908352,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BEL,Belgium,ITA,Italy,4812840.672,44476293.055,39663452.383,39663452.383,9.241172955039389,89.17886284711639,0.10821137152883616,0.10821137152883616,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,SVN,Slovenia,CAN,Canada,0.0,39636082.99,39636082.99,39636082.99,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,ZAF,South Africa,ITA,Italy,39620149.762,12.198,39620137.564,39620137.564,3248085.7322511887,99.9999692126353,3248085.7322511887,3248085.7322511887,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,KOR,"Korea, Republic of",BEL,Belgium,0.0,39579856.0,39579856.0,39579856.0,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CAN,Canada,ARG,Argentina,39482191.966,719.472,39481472.493999995,39481472.493999995,54876.6205856517,99.9981777303534,54876.6205856517,54876.6205856517,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,TUR,Türkiye,DEU,Germany,40105777.0,648894.0,39456883.0,39456883.0,61.80636128551042,98.38204356444709,61.80636128551042,61.80636128551042,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,RUS,Russian Federation,POL,Poland,39500003.4,111677.9,39388325.5,39388325.5,353.6957929903768,99.71727116357665,353.6957929903768,353.6957929903768,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,TUR,Türkiye,DZA,Algeria,39379988.0,0.0,39379988.0,39379988.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,IND,India,PHL,Philippines,41313306.069,1951860.984,39361445.085,39361445.085,21.166110910386433,95.27546650287422,21.166110910386433,21.166110910386433,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,CHN,China,BGD,Bangladesh,40217541.0,871125.0,39346416.0,39346416.0,46.16735944898838,97.83396752178359,46.16735944898838,46.16735944898838,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ZAF,South Africa,ARE,United Arab Emirates,40803886.432,1465321.474,39338564.958,39338564.958,27.846371704779916,96.4088678747747,27.846371704779916,27.846371704779916,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
