exporterISO,importerISO,exp_2020,imp_2020,exp_2021,imp_2021,exp_2022,imp_2022,exp_2023,imp_2023,exp_2024,imp_2024
IRL,NAM,0.0,0.0,0.0,0.0,0.0,225.663,0.0,0.0,0.0,0.0
IRL,NGA,0.0,0.0,0.0,0.0,1053.049,0.0,0.0,19.262,0.0,0.0
IRL,NLD,587330.89,112567.985,1285730.971,1864344.089,2957834.583,3957544.194,1852335.329,4551702.976,1853264.812,142525.694
IRL,NOR,12689.798,0.0,23441.913,260843.411,347.506,259152.78,4657.024,106041.106,1284460.892,1299732.256
IRL,NZL,0.0,20010.916,56.772,42310.793,17.902,0.0,41.088,0.0,0.0,0.0
IRL,PAK,0.0,0.0,0.0,0.0,0.0,0.0,73565.192,0.0,80789.96,0.0
IRL,PHL,1468.864,1798.0,17.741,6737.0,0.0,4044.0,0.0,0.0,300.902,1119.0
IRL,POL,123555.91,10148.0,195730.511,1872.0,522800.735,0.0,3130871.678,0.0,2462218.553,0.0
IRL,PRT,0.0,0.0,13005.412,23255.04,28383.873,35335.916,29778.138,39143.005,32664.078,1560.286
IRL,ROU,0.0,0.0,0.0,68.47,0.0,0.0,0.0,0.0,0.0,866.4
IRL,RUS,61.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRL,SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4795.733,16575.574,0.0
IRL,SGP,1829.798,420.322,0.0,0.0,0.0,6050.048,0.0,0.0,16.236,0.0
IRL,SVK,0.0,111.935,35.482,74.513,0.0,0.0,43425.91,0.0,0.0,0.0
IRL,SVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.785,0.0
IRL,SWE,0.0,1085.74,6454.214,3847.693,3706.731,0.0,0.0,0.0,2194742.859,1299912.117
IRL,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.38,0.0
IRL,TON,0.0,0.0,0.0,14.462,0.0,17.931,0.0,0.0,0.0,0.0
IRL,TUN,0.0,0.0,0.0,0.0,0.0,4556.111,0.0,0.0,0.0,0.0
IRL,TZA,0.0,0.0,0.0,0.0,0.0,0.0,38605.615,0.0,0.0,0.0
IRL,UKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.268,0.0
IRL,USA,1228431.798,256000.0,607.929,0.0,243.254,0.0,21962.728,0.0,0.0,0.0
IRL,W00,45241396.703,0.0,66068787.975,0.0,66246993.407,0.0,68068690.39,0.0,78592639.908,0.0
IRL,ZAF,0.0,20.78,552.34,252.458,0.0,0.0,10.813,0.0,0.0,22.492
IRL,_X ,0.0,0.0,1273.811,0.0,2.106,0.0,167.597,0.0,0.0,0.0
IRN,AFG,2000.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,ARE,315607.0,336690.133,277889.0,292563.047,144306.0,232931.817,0.0,465387.892,0.0,0.0
IRN,ARM,7236.0,5315.12,0.0,0.0,0.0,420.0,0.0,0.0,0.0,19110.54
IRN,AUS,324592.0,221432.861,348051.0,230714.139,213680.0,348567.794,0.0,584365.201,0.0,287572.434
IRN,AUT,34384.0,6772.322,51707.0,35211.362,39683.0,91103.449,0.0,43550.256,0.0,54252.156
IRN,AZE,218875.0,167370.0,12152.0,22127.5,20501.0,31217.3,0.0,30439.0,0.0,69665.4
IRN,BDI,0.0,0.0,0.0,301.475,0.0,0.0,0.0,0.0,0.0,0.0
IRN,BEL,29168.0,7988.782,8730.0,20252.181,8730.0,7112.175,0.0,272.512,0.0,32748.049
IRN,BFA,0.0,31489.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.89
IRN,BHR,945.0,5237.76,0.0,3096.702,0.0,427.713,0.0,13176.332,0.0,0.0
IRN,BLR,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,BRA,1350.0,0.0,0.0,1156.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,CAN,867005.0,710740.852,598310.0,1005387.364,482410.0,448359.922,0.0,1701560.33,0.0,1083792.232
IRN,CHE,24729.0,82829.225,36678.0,135538.255,24323.0,241587.928,0.0,122190.567,0.0,113941.784
IRN,CZE,0.0,0.0,0.0,5.0,0.0,0.0,0.0,34.0,0.0,0.0
IRN,DEU,424150.0,496138.841,367815.0,561372.218,216092.0,281545.856,0.0,924357.529,0.0,818318.072
IRN,DNK,1249.0,55778.129,1338.0,1209.299,0.0,0.0,0.0,29.9,0.0,355.502
IRN,ESP,0.0,2082.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,EST,0.0,590.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,FIN,5122.0,4565.357,1265.0,7761.142,0.0,66.342,0.0,9394.062,0.0,127.841
IRN,FRA,1907.0,677.322,922.0,6028.427,922.0,2787.42,0.0,6951.476,0.0,2174.502
IRN,GBR,81107.0,18146.841,115388.0,115491.746,85334.0,86462.284,0.0,49463.114,0.0,205327.624
IRN,GEO,6432.0,8319.57,13216.0,16208.73,6578.0,13501.619,0.0,1928.93,0.0,7966.58
IRN,GRC,3368.0,1827.514,168873.0,0.0,170738.0,1492.17,0.0,1710.567,0.0,1215481.868
IRN,HUN,0.0,0.0,0.0,22.0,0.0,0.0,0.0,269.0,0.0,561.0
IRN,IND,0.0,0.0,0.0,10998.207,0.0,0.0,0.0,0.0,0.0,0.0
IRN,IRL,0.0,0.0,0.0,0.0,0.0,15.796,0.0,0.0,0.0,0.0
IRN,IRQ,1295805.0,0.0,575649.0,0.0,374807.0,0.0,0.0,0.0,0.0,0.0
IRN,ISL,0.0,0.0,0.0,0.0,0.0,74.209,0.0,3041.966,0.0,476.493
IRN,ITA,609.0,0.0,12737.0,9442.999,0.0,0.0,0.0,0.0,0.0,0.0
IRN,JOR,0.0,0.0,8182.0,0.0,8182.0,0.0,0.0,0.0,0.0,0.0
IRN,KAZ,30168.0,606073.11,8478.0,7309.25,3712.0,1176.0,0.0,1240.0,0.0,2767.2
IRN,KGZ,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,40268.0,0.0,33986.0
IRN,KOR,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,KWT,16990.0,5144.0,43219.0,34390.0,19621.0,29200.351,0.0,34016.893,0.0,36447.0
IRN,LBN,5603.0,0.0,0.0,2347.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,LUX,0.0,115.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,MDV,0.0,0.0,0.0,195.108,0.0,372.159,0.0,0.0,0.0,28.296
IRN,MNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5610.334
IRN,MOZ,0.0,35.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,MYS,672.0,0.0,7474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,NLD,33457.0,796.111,50202.0,79031.89,23180.0,16885.635,0.0,15749.759,0.0,63269.467
IRN,NOR,4183.0,15553.063,9996.0,41425.027,2804.0,5341.236,0.0,18801.038,0.0,70626.44
IRN,NZL,0.0,3272.898,0.0,3445.325,2025.0,12616.796,0.0,11047.428,0.0,2547.951
IRN,OMN,27256.0,4134402.749,0.0,15806949.26,2697.0,3883516.249,0.0,4361784.128,0.0,0.0
IRN,PAK,57093.0,451370.607,33517.0,572125.247,5286.0,452360.948,0.0,438001.693,0.0,747336.445
IRN,POL,0.0,0.0,0.0,192.0,0.0,194.0,0.0,581.0,0.0,3884.0
IRN,QAT,146986.0,17718.65,8666.0,47881.115,68496.0,145470.026,0.0,19467.65,0.0,31473.206
IRN,ROU,15508.0,10205.46,29040.0,68772.0,0.0,0.0,0.0,4282.64,0.0,5481.49
IRN,RUS,1393.0,0.0,0.0,0.0,2640.0,0.0,0.0,0.0,0.0,0.0
IRN,SEN,0.0,196.415,0.0,0.0,0.0,0.0,0.0,19216.764,0.0,0.0
IRN,SGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42,0.0,0.0
IRN,SVK,13935.0,1660.753,1350.0,11718.591,0.0,0.0,0.0,0.0,0.0,49.79
IRN,SVN,0.0,0.0,0.0,107.129,0.0,0.0,0.0,0.0,0.0,0.0
IRN,SWE,185633.0,49184.022,40155.0,159387.785,4529.0,17598.929,0.0,124314.787,0.0,136359.712
IRN,SWZ,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,SYR,0.0,0.0,240.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0
IRN,TJK,0.0,57.0,6150.0,14215.0,23494.0,1501.0,0.0,171.0,0.0,0.0
IRN,TUR,617175.0,1502096.0,289402.0,385570.0,147355.0,1112541.0,0.0,751188.0,0.0,723501.0
IRN,UZB,0.0,0.0,28665.0,0.0,0.0,17.0,0.0,53688.0,0.0,285200.0
IRN,W00,4804792.0,0.0,3155770.0,0.0,2102365.0,0.0,0.0,0.0,0.0,0.0
IRN,ZAF,0.0,0.0,284.0,86.408,0.0,0.0,0.0,8.13,0.0,0.0
IRQ,ARE,0.0,12556.788,0.0,0.0,0.0,10317.277,0.0,0.0,0.0,0.0
IRQ,AUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28263.116,0.0,2616.807
IRQ,BEL,0.0,0.0,0.0,0.0,0.0,19.092,0.0,0.0,0.0,0.0
IRQ,BHR,0.0,0.0,0.0,0.0,0.0,6061.277,0.0,0.0,0.0,0.0
IRQ,CAN,0.0,0.0,0.0,8082.133,0.0,2516.221,0.0,9289.518,0.0,7354.833
IRQ,DEU,0.0,24160.313,0.0,14127.711,0.0,53290.302,0.0,75089.323,0.0,62218.626
IRQ,EGY,0.0,0.0,0.0,0.0,0.0,40.654,0.0,0.0,0.0,0.0
IRQ,FIN,0.0,0.0,0.0,2.365,0.0,0.0,0.0,0.0,0.0,0.0
IRQ,GBR,0.0,0.0,0.0,16424.943,0.0,121844.929,0.0,31073.699,0.0,52396.01
IRQ,GEO,0.0,0.0,0.0,12.96,0.0,0.0,0.0,0.0,0.0,0.0
IRQ,IRL,0.0,3.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRQ,IRN,0.0,0.0,0.0,769498747.0,0.0,249517559.0,0.0,0.0,0.0,0.0
IRQ,ISL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.973,0.0,0.0
IRQ,JOR,0.0,1632.395,0.0,2323.352,0.0,95207.788,0.0,47180.282,0.0,0.0
IRQ,KWT,0.0,0.0,0.0,0.0,0.0,3270.962,0.0,0.0,0.0,0.0
IRQ,LBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9124.0,0.0,157352.0
IRQ,LUX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.165
IRQ,NLD,0.0,0.0,0.0,4443.555,0.0,33373.217,0.0,16630.993,0.0,31140.086
IRQ,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.031
IRQ,POL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
IRQ,QAT,0.0,33424.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRQ,ROU,0.0,0.0,0.0,0.0,0.0,611.69,0.0,0.0,0.0,0.0
IRQ,SAU,0.0,61210.665,0.0,32775.733,0.0,104297.597,0.0,10348.8,0.0,61451.732
IRQ,SRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32580.0,0.0,0.0
IRQ,SWE,0.0,0.0,0.0,95609.351,0.0,63771.402,0.0,23562.318,0.0,17884.792
IRQ,THA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.887,0.0,0.0
IRQ,TUR,0.0,584217.0,0.0,350862.0,0.0,295727.0,0.0,331030.0,0.0,7885342.0
IRQ,UKR,0.0,13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRQ,USA,0.0,0.0,0.0,0.0,0.0,53258.0,0.0,26543.0,0.0,80760.0
IRQ,UZB,0.0,24000.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,0.0
ISL,ARE,0.0,16543.528,0.0,78610.481,0.0,243.937,0.0,75034.059,0.0,0.0
ISL,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18505.912,0.0,0.0
ISL,BEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.894
ISL,BHS,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
ISL,CAN,0.0,0.0,0.0,0.0,0.0,295.8,0.0,89.636,201.844,192.564
ISL,CHE,0.0,0.0,0.0,57333.639,0.0,0.0,0.0,0.0,0.0,0.0
ISL,CZE,0.0,386.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
ISL,DEU,9.651,0.0,0.0,0.0,640.553,0.0,0.0,21.806,0.0,0.0
ISL,DNK,0.0,36250.762,229.469,10753.902,106.283,18098.911,8817.162,10194.199,23865.558,37081.541
ISL,ESP,0.0,0.0,0.0,0.0,0.0,0.0,28.468,0.0,0.0,0.0
ISL,FRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.731,0.0,0.0
ISL,FRO,17423.623,0.0,6043.998,0.0,3554.718,0.0,3266.82,0.0,0.0,0.0
ISL,GBR,0.0,0.0,0.0,0.0,7.577,0.0,0.0,0.0,0.0,0.0
ISL,GRL,46.758,0.0,2270.67,0.0,2090.613,0.0,364.129,0.0,14272.556,0.0
ISL,HKG,0.0,0.0,0.0,0.0,98.477,0.0,0.0,0.0,0.0,0.0
ISL,IRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.82,0.0,0.0
ISL,IRN,0.0,2024879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISL,LUX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.773,0.0,62.248
ISL,NGA,0.0,675856.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISL,NLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.526,0.0,0.0
ISL,POL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ISL,SVK,0.0,0.0,0.0,0.0,0.0,0.0,22.299,0.0,0.0,0.0
ISL,USA,20.551,0.0,79.621,0.0,289.045,0.0,0.0,0.0,107.525,0.0
ISL,W00,17500.583,0.0,8623.757,0.0,6787.267,0.0,12498.878,0.0,38447.483,0.0
ISR,ALB,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0
ISR,ARE,0.0,30.178,0.0,0.0,0.0,0.0,0.0,235.398,101000.0,0.0
ISR,ARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73000.0,0.0
ISR,AUS,1000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
ISR,AUT,1000.0,3846.743,6000.0,4686.017,4000.0,4401.743,3000.0,5818.306,1000.0,5225.733
ISR,AZE,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,2000.0,1584.0
ISR,BEL,0.0,2595.298,1000.0,592.387,0.0,5500.431,1000.0,2722.71,1000.0,0.0
ISR,BGR,0.0,0.0,11000.0,0.0,0.0,68.274,0.0,61.914,0.0,0.0
ISR,BIH,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0
ISR,BRA,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
ISR,CAN,0.0,770.979,3000.0,4202.167,1000.0,10087.167,0.0,2826.858,1000.0,3704.573
ISR,CHE,0.0,639.731,0.0,269.162,0.0,58.642,0.0,305.955,0.0,479.305
ISR,CHL,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,CMR,0.0,0.0,0.0,4503.68,0.0,5698.156,2000.0,12133.768,10000.0,0.0
ISR,COD,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
ISR,COL,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0
ISR,CRI,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,CYP,0.0,5850.328,0.0,18985.347,4000.0,15754.661,0.0,8068.426,5000.0,4955.138
ISR,CZE,0.0,0.0,0.0,393.0,0.0,515.0,0.0,202.0,0.0,0.0
ISR,DEU,0.0,2687.526,31000.0,56271.13,6000.0,10205.495,26000.0,26857.489,59000.0,523.937
ISR,DNK,0.0,0.0,0.0,188.004,4000.0,85.846,0.0,2.032,0.0,0.0
ISR,ESP,94000.0,2634.547,0.0,0.0,1000.0,0.0,0.0,113.285,0.0,0.0
ISR,EST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0
ISR,ETH,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,2675.624,0.0,0.0
ISR,FIN,0.0,230.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,FRA,21000.0,9353.443,34000.0,43445.6,21000.0,13469.545,5000.0,9334.592,9000.0,17007.444
ISR,GBR,397000.0,420870.827,402000.0,433390.445,83000.0,93798.643,18000.0,5992.252,22000.0,5755.545
ISR,GEO,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,0.0
ISR,GHA,0.0,0.0,0.0,495.237,0.0,618.228,0.0,738.218,0.0,0.0
ISR,GRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25139.495,0.0,214.311
ISR,GTM,0.0,0.0,3000.0,0.0,2000.0,136.0,1000.0,1315.0,0.0,254.0
ISR,HKG,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
ISR,HUN,0.0,0.0,9000.0,0.0,2000.0,0.0,0.0,460.0,14000.0,6.0
ISR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0
ISR,IRL,0.0,0.0,0.0,0.0,0.0,2.106,0.0,0.0,1000.0,0.0
ISR,ITA,0.0,0.0,0.0,0.0,4000.0,0.0,3000.0,0.0,0.0,0.0
ISR,JOR,46000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,KAZ,0.0,163.0,0.0,169692.5,1000.0,924.07,0.0,0.0,0.0,0.0
ISR,KEN,0.0,0.0,0.0,0.0,1000.0,0.0,118000.0,0.0,0.0,0.0
ISR,KOR,0.0,0.0,7000.0,0.0,2000.0,0.0,1000.0,0.0,3000.0,0.0
ISR,LAO,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
ISR,LUX,0.0,0.0,0.0,0.0,0.0,9.13,0.0,57.264,0.0,109.342
ISR,MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.842,0.0,0.0
ISR,MAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.425,0.0,0.0
ISR,MDA,0.0,0.0,0.0,0.0,1000.0,108.0,0.0,0.0,0.0,0.0
ISR,MNE,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
ISR,MUS,0.0,0.0,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0
ISR,NLD,76000.0,59394.192,374000.0,529809.705,2000.0,64094.858,0.0,1020.718,0.0,4.33
ISR,NOR,6000.0,516.694,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0
ISR,PAN,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0
ISR,PER,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
ISR,PHL,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,PNG,0.0,137.458,0.0,0.0,0.0,0.0,0.0,345.258,0.0,0.0
ISR,POL,0.0,0.0,0.0,101.0,0.0,0.0,0.0,1534.0,0.0,27.0
ISR,PRT,0.0,0.0,0.0,100.533,0.0,70.945,0.0,116.777,0.0,0.0
ISR,PSE,0.0,48061950.96,0.0,55873528.91,0.0,57383116.275,0.0,55043107.87,0.0,0.0
ISR,ROU,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,1000.0,0.0
ISR,SGP,1000.0,1511.709,0.0,1145.53,0.0,367.021,0.0,472.814,0.0,638.362
ISR,SRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.0,0.0,0.0
ISR,SVK,0.0,9.138,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
ISR,SVN,2000.0,128.29,0.0,0.0,0.0,0.0,340000.0,33.599,478000.0,0.0
ISR,SWE,0.0,0.0,24000.0,116.597,0.0,395.482,0.0,94.249,0.0,0.0
ISR,THA,20000.0,19848.776,12000.0,6668.447,0.0,3005.977,0.0,0.0,3000.0,26.52
ISR,TUR,0.0,0.0,0.0,0.0,74000.0,42974.0,0.0,3.0,0.0,0.0
ISR,UGA,0.0,773.0,0.0,194.0,0.0,0.0,0.0,584.0,0.0,0.0
ISR,USA,420000.0,287972.0,583000.0,399180.0,474000.0,385357.0,331000.0,276879.0,451000.0,204722.0
ISR,VNM,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
ISR,W00,1298000.0,0.0,1545000.0,0.0,735000.0,0.0,859000.0,0.0,1246000.0,0.0
ISR,ZAF,3000.0,0.0,16000.0,0.0,2000.0,51.48,0.0,0.0,0.0,0.491
ISR,ZWE,0.0,0.0,0.0,0.0,3000.0,1193.75,0.0,0.0,0.0,0.0
ITA,ABW,5709.838,0.0,2713.206,0.0,4733.454,0.0,12568.666,0.0,12237.393,0.0
ITA,AFG,10622.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,AGO,0.0,461.477,0.0,984.042,0.0,879.759,0.0,45462.359,0.0,49094.36
ITA,ALB,5504314.482,4090024.713,8040761.83,4796293.039,6455270.24,7772237.12,6508795.935,4734301.067,7746953.055,5547780.021
ITA,AND,0.0,6611.86,0.0,2269.507,0.0,691.954,0.0,0.0,0.0,0.0
ITA,ARE,1519790.007,1270983.413,1660235.045,1247094.34,1443621.208,1329733.452,1629202.574,1154633.002,1746132.959,0.0
ITA,ARG,164896.552,134081.86,123246.271,228333.82,140805.238,156061.75,175915.917,222097.79,74503.494,56170.38
ITA,ARM,32356.128,53649.53,70196.82,97160.47,83578.364,88121.94,39366.828,95582.08,94871.73,140746.69
ITA,ATG,0.0,2315.415,1660.567,3167.159,14604.731,18652.437,18039.886,21130.407,7897.048,18424.274
ITA,AUS,7344015.314,6976066.909,5576249.181,6323322.681,6284551.049,7934482.716,7238350.579,7325402.734,6329019.499,7210307.296
ITA,AUT,28787138.144,32411052.599,31498265.657,29426932.552,40336623.401,38155988.2,41155341.366,37623476.896,48661431.256,39503875.608
ITA,AZE,14775.447,784120.13,24828.085,855034.32,181462.393,709145.02,64599.312,349689.38,121335.932,554017.01
ITA,BDI,0.0,14.074,0.0,1063941.627,0.0,11926.199,0.0,450076.338,0.0,0.0
ITA,BEL,37836018.051,36498901.004,39724869.107,40802710.038,38091336.28,33503934.583,48574894.185,35881595.913,52588874.732,50256106.75
ITA,BEN,0.0,421654.445,0.0,910975.615,0.0,296.976,0.0,34.408,0.0,275.866
ITA,BFA,18906.77,0.0,21233.737,0.0,8726.614,13922.733,0.0,33033.179,0.0,0.0
ITA,BGR,4358871.219,3358964.623,4606866.944,3758704.127,5695143.935,4388550.132,6316923.737,5626932.834,5163138.799,4412356.49
ITA,BHR,90080.43,177692.18,140050.646,215063.616,122737.03,222847.207,161503.687,226950.545,126058.358,0.0
ITA,BHS,0.0,530.0,0.0,659.0,0.0,413.0,0.0,0.0,0.0,100.0
ITA,BIH,2539661.384,3402539.89,2475611.484,3315780.28,3133641.052,4034654.72,3166219.43,4183104.696,3390659.942,4335148.652
ITA,BLR,225812.149,36600.0,34836.433,65400.0,1494695.119,0.0,166730.54,0.0,602969.26,0.0
ITA,BLZ,0.0,0.0,1599.065,1014.89,1118.338,4720.99,1656.504,1144.29,1921.225,2516.04
ITA,BMU,1390.053,5182.01,24323.054,21757.1,2369.359,4800.37,6404.354,7308.68,0.0,649.16
ITA,BOL,0.0,0.0,0.0,1257.91,1324.735,2641.0,9856.845,13456.0,4026.455,4284.0
ITA,BRA,7888592.665,8052965.0,7765080.439,8034768.0,9502728.739,9665600.0,12508090.527,12140647.0,10628485.799,11725237.0
ITA,BRB,0.0,0.0,0.0,0.0,0.0,2875.0,0.0,74.0,0.0,0.0
ITA,BRN,0.0,0.0,0.0,201.73,0.0,320.532,0.0,0.0,0.0,0.0
ITA,CAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21257.29
ITA,CAN,2918012.667,3142551.221,2854910.388,3559275.211,3913730.0,4263510.906,4737326.523,4741306.029,3910289.911,4184309.844
ITA,CHE,27963363.545,31917990.326,29907179.524,32159296.048,32775727.92,35345267.172,38502668.304,40278081.963,34438957.424,36775264.93
ITA,CHL,166958.216,292901.151,532085.297,488924.47,262092.22,473368.59,456402.403,566067.198,383643.26,577238.793
ITA,CHN,25673.139,823.0,189920.891,90943.0,248294.124,328337.0,777027.743,87562.0,229978.788,172603.0
ITA,CIV,0.0,20761.0,0.0,18292.649,0.0,7462.28,0.0,12287.403,1799.999,95878.229
ITA,CMR,0.0,11913.71,0.0,20096.56,0.0,8823.531,0.0,12818.596,0.0,0.0
ITA,COD,0.0,1170.843,1814.324,1807.599,2780.048,7489.42,1167.77,0.0,1085.628,0.0
ITA,COG,0.0,979.79,0.0,755.15,1380.547,480.773,0.0,2791.573,0.0,0.0
ITA,COL,189207.052,245150.32,358168.065,379015.38,392736.593,440862.49,493273.663,558213.1,596926.329,504787.62
ITA,CPV,4451.138,6138.708,2523.968,202.557,8270.644,14361.883,7052.034,6192.54,9980.63,12278.583
ITA,CRI,61093.78,7925.75,74716.071,30520.66,118130.995,52640.53,167264.687,142024.31,174401.799,202722.03
ITA,CUB,5354.615,10433.18,21903.168,10139.31,0.0,21928.26,21246.928,0.0,106896.977,0.0
ITA,CUW,11525.9,6312.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,CYM,3571.647,10647.92,0.0,351.659,12997.779,336.601,24320.975,5148.956,17501.01,0.0
ITA,CYP,3158924.647,5292986.521,3757099.965,2238274.534,1054825.123,791225.99,1035327.679,974436.037,1114872.439,1711822.581
ITA,CZE,24010217.478,28805995.0,28883912.821,33013087.0,32636025.223,36029496.0,22249981.275,28204292.0,30499619.668,32005218.0
ITA,DEU,157182810.254,161509930.477,152348622.027,167569812.41,174986223.927,184248557.242,229134957.084,219877972.665,218355173.751,213401052.546
ITA,DNK,11133783.949,8752843.317,12358981.001,13306607.348,13179351.15,12361732.295,14454797.9,14989452.337,13498661.124,14963063.623
ITA,DOM,76322.679,170375.31,211209.034,245883.798,363595.578,602774.969,423463.717,436362.616,297012.775,322532.564
ITA,DZA,106291.618,0.0,5542600.219,0.0,104009406.788,0.0,934082.01,0.0,44387.34,0.0
ITA,E19,9214.095,0.0,4098.195,0.0,15310.274,0.0,13205.534,0.0,14907.626,0.0
ITA,ECU,117862.063,126602.051,112995.461,114850.291,206014.222,302458.8,182433.804,156293.8,229990.694,271207.553
ITA,EGY,64699.692,367520.247,137273.571,1443065.066,196002.888,174572.913,215816.891,173419.583,1247349.313,1139132.06
ITA,ERI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17756.451,0.0
ITA,ESP,18708514.859,20104382.968,36268638.17,42787892.126,44134151.591,33048411.735,71049996.667,50843861.041,49203621.606,37877503.38
ITA,EST,649369.265,370093.88,485111.583,440137.63,488816.75,448115.42,715684.131,616644.05,549392.509,627800.9
